,n,m,k,GPMC_blame_ot,GPMC_blame_mt,GPMC_mod_blame_ot,GPMC_mod_blame_mt,GPMC_influence_ot,GPMC_influence_mt,BDD_blame_ot,BDD_blame_mt,BDD_mod_blame_ot,BDD_mod_blame_mt,BDD_influence_ot,BDD_influence_mt,BDD_dominating_cgm_ot,BDD_dominating_cgm_mt
0,10,30,3,324.4144916534424,324.0053653717041,,,,,,,,,,,,
1,10,30,3,275.6500244140625,275.2580642700196,,,,,,,,,,,,
2,10,30,3,338.83118629455566,338.52124214172363,,,,,,,,,,,,
3,10,30,3,286.9107723236084,286.56768798828125,,,,,,,,,,,,
4,10,30,3,315.4146671295166,314.94140625,,,,,,,,,,,,
5,10,30,3,213.06276321411133,212.67032623291016,,,,,,,,,,,,
6,10,30,3,318.2992935180664,317.9910182952881,,,,,,,,,,,,
7,10,30,3,299.2327213287353,298.9466190338135,,,,,,,,,,,,
8,10,30,3,281.60738945007324,280.9908390045166,,,,,,,,,,,,
9,10,30,3,319.1649913787842,318.8323974609375,,,,,,,,,,,,
10,10,30,3,277.87184715271,277.543306350708,,,,,,,,,,,,
11,10,30,3,280.3528308868408,280.0300121307373,,,,,,,,,,,,
12,10,30,3,375.3688335418701,375.05555152893066,,,,,,,,,,,,
13,10,30,3,319.7824954986572,319.429874420166,,,,,,,,,,,,
14,10,30,3,327.5270462036133,327.21471786499023,,,,,,,,,,,,
15,10,30,3,310.3945255279541,310.07909774780273,,,,,,,,,,,,
16,10,30,3,331.4096927642822,331.06017112731934,,,,,,,,,,,,
17,10,30,3,306.288480758667,305.96423149108887,,,,,,,,,,,,
18,10,30,3,326.21097564697266,325.90293884277344,,,,,,,,,,,,
19,10,30,3,,,154.6158790588379,154.27041053771973,,,,,,,,,,
20,10,30,3,,,86.21668815612793,85.88409423828125,,,,,,,,,,
21,10,30,3,,,149.5802402496338,149.2626667022705,,,,,,,,,,
22,10,30,3,,,143.0063247680664,142.70973205566406,,,,,,,,,,
23,10,30,3,,,121.40321731567384,121.0768222808838,,,,,,,,,,
24,10,30,3,,,139.82772827148438,139.5118236541748,,,,,,,,,,
25,10,30,3,,,127.70771980285645,127.37655639648438,,,,,,,,,,
26,10,30,3,,,177.2000789642334,176.88870429992676,,,,,,,,,,
27,10,30,3,,,129.25291061401367,128.90148162841797,,,,,,,,,,
28,10,30,3,,,142.98152923583984,142.61364936828613,,,,,,,,,,
29,10,30,3,,,126.1746883392334,125.84280967712402,,,,,,,,,,
30,10,30,3,,,135.80584526062012,135.46514511108398,,,,,,,,,,
31,10,30,3,,,133.58807563781738,133.21709632873535,,,,,,,,,,
32,10,30,3,,,142.59767532348633,142.28487014770508,,,,,,,,,,
33,10,30,3,,,146.5742588043213,146.26741409301758,,,,,,,,,,
34,10,30,3,,,,,68.67814064025879,68.34530830383301,,,,,,,,
35,10,30,3,,,,,44.266700744628906,43.93601417541504,,,,,,,,
36,10,30,3,,,,,45.24517059326172,44.92044448852539,,,,,,,,
37,10,30,3,,,,,40.31944274902344,40.01808166503906,,,,,,,,
38,10,30,3,,,,,46.21076583862305,45.87388038635254,,,,,,,,
39,10,30,3,,,,,44.06094551086426,43.74384880065918,,,,,,,,
40,10,30,3,,,,,48.9192008972168,48.58589172363281,,,,,,,,
41,10,30,3,,,,,48.822879791259766,48.483848571777344,,,,,,,,
42,10,30,3,,,,,47.07145690917969,46.73361778259277,,,,,,,,
43,10,30,3,,,,,65.79732894897461,65.49358367919922,,,,,,,,
44,10,30,3,,,,,46.41795158386231,46.10276222229004,,,,,,,,
45,10,30,3,,,,,42.65117645263672,42.310476303100586,,,,,,,,
46,10,30,3,,,,,43.07198524475098,42.74773597717285,,,,,,,,
47,10,30,3,,,,,43.53046417236328,43.20788383483887,,,,,,,,
48,10,30,3,,,,,43.75123977661133,43.428897857666016,,,,,,,,
49,10,30,3,,,,,,,4.839658737182617,4.01616096496582,,,,,,
50,10,30,3,,,,,,,3.762483596801758,3.2231807708740234,,,,,,
51,10,30,3,,,,,,,4.450321197509766,3.898382186889648,,,,,,
52,10,30,3,,,,,,,4.677057266235352,4.047632217407227,,,,,,
53,10,30,3,,,,,,,3.994941711425781,3.4248828887939453,,,,,,
54,10,30,3,,,,,,,3.93986701965332,3.410577774047852,,,,,,
55,10,30,3,,,,,,,0.5793571472167969,0.0140666961669921,,,,,,
56,10,30,3,,,,,,,2.985239028930664,2.408742904663086,,,,,,
57,10,30,3,,,,,,,4.250526428222656,3.6821365356445312,,,,,,
58,10,30,3,,,,,,,4.500865936279297,3.89862060546875,,,,,,
59,10,30,3,,,,,,,3.547906875610352,2.984046936035156,,,,,,
60,10,30,3,,,,,,,2.936840057373047,2.402067184448242,,,,,,
61,10,30,3,,,,,,,3.294706344604492,2.759218215942383,,,,,,
62,10,30,3,,,,,,,4.011631011962891,3.4339427947998047,,,,,,
63,10,30,3,,,,,,,3.3905506134033203,2.836465835571289,,,,,,
64,10,30,3,,,,,,,,,2.74658203125,1.715898513793945,,,,
65,10,30,3,,,,,,,,,1.888751983642578,1.371622085571289,,,,
66,10,30,3,,,,,,,,,1.8970966339111328,1.3692378997802734,,,,
67,10,30,3,,,,,,,,,1.7633438110351562,1.255035400390625,,,,
68,10,30,3,,,,,,,,,1.8131732940673828,1.2879371643066406,,,,
69,10,30,3,,,,,,,,,1.8258094787597656,1.3294219970703125,,,,
70,10,30,3,,,,,,,,,0.5197525024414062,0.0150203704833984,,,,
71,10,30,3,,,,,,,,,1.455068588256836,0.9293556213378906,,,,
72,10,30,3,,,,,,,,,2.045869827270508,1.531839370727539,,,,
73,10,30,3,,,,,,,,,2.185821533203125,1.670122146606445,,,,
74,10,30,3,,,,,,,,,2.0825862884521484,1.5137195587158203,,,,
75,10,30,3,,,,,,,,,2.602100372314453,2.0780563354492188,,,,
76,10,30,3,,,,,,,,,2.0973682403564453,1.2826919555664062,,,,
77,10,30,3,,,,,,,,,2.011299133300781,1.4865398406982422,,,,
78,10,30,3,,,,,,,,,1.65557861328125,1.1348724365234375,,,,
79,10,30,3,,,,,,,,,,,0.8537769317626953,0.0545978546142578,,
80,10,30,3,,,,,,,,,,,0.5717277526855469,0.0536441802978515,,
81,10,30,3,,,,,,,,,,,0.5674362182617188,0.0505447387695312,,
82,10,30,3,,,,,,,,,,,0.5352497100830078,0.0452995300292968,,
83,10,30,3,,,,,,,,,,,0.5488395690917969,0.0414848327636718,,
84,10,30,3,,,,,,,,,,,0.5240440368652344,0.0426769256591796,,
85,10,30,3,,,,,,,,,,,0.5192756652832031,0.0143051147460937,,
86,10,30,3,,,,,,,,,,,0.5519390106201172,0.0481605529785156,,
87,10,30,3,,,,,,,,,,,0.5538463592529297,0.0431537628173828,,
88,10,30,3,,,,,,,,,,,0.5550384521484375,0.0460147857666015,,
89,10,30,3,,,,,,,,,,,0.5953311920166016,0.0526905059814453,,
90,10,30,3,,,,,,,,,,,0.54931640625,0.0472068786621093,,
91,10,30,3,,,,,,,,,,,0.5612373352050781,0.0464916229248046,,
92,10,30,3,,,,,,,,,,,0.6544589996337891,0.0514984130859375,,
93,10,30,3,,,,,,,,,,,0.5602836608886719,0.0467300415039062,,
94,10,30,3,,,,,,,,,,,,,1.5430450439453125,0.8349418640136719
95,10,30,3,,,,,,,,,,,,,0.8721351623535156,0.3404617309570312
96,10,30,3,,,,,,,,,,,,,0.8003711700439453,0.2553462982177734
97,10,30,3,,,,,,,,,,,,,1.3489723205566406,0.8637905120849609
98,10,30,3,,,,,,,,,,,,,1.6322135925292969,0.8039474487304688
99,10,30,3,,,,,,,,,,,,,0.6506443023681641,0.1673698425292968
100,10,30,3,,,,,,,,,,,,,0.5483627319335938,0.0045299530029296
101,10,30,3,,,,,,,,,,,,,0.7283687591552734,0.2181529998779297
102,10,30,3,,,,,,,,,,,,,0.7023811340332031,0.1771450042724609
103,10,30,3,,,,,,,,,,,,,0.7450580596923828,0.2315044403076172
104,10,30,3,,,,,,,,,,,,,0.8029937744140625,0.2763271331787109
105,10,30,3,,,,,,,,,,,,,0.5688667297363281,0.080108642578125
106,10,30,3,,,,,,,,,,,,,0.6694793701171875,0.1373291015625
107,10,30,3,,,,,,,,,,,,,0.6256103515625,0.1046657562255859
108,10,30,3,,,,,,,,,,,,,0.8509159088134766,0.3347396850585937
109,10,30,3,335.93153953552246,335.1283073425293,,,,,,,,,,,,
110,10,30,3,310.2717399597168,309.94367599487305,,,,,,,,,,,,
111,10,30,3,323.9634037017822,323.6088752746582,,,,,,,,,,,,
112,10,30,3,342.604398727417,342.280387878418,,,,,,,,,,,,
113,10,30,3,306.14709854125977,305.8187961578369,,,,,,,,,,,,
114,10,30,3,350.886344909668,350.56209564208984,,,,,,,,,,,,
115,10,30,3,164.48426246643066,164.1712188720703,,,,,,,,,,,,
116,10,30,3,312.4217987060547,312.09516525268555,,,,,,,,,,,,
117,10,30,3,308.4447383880615,308.11548233032227,,,,,,,,,,,,
118,10,30,3,286.1437797546387,285.7909202575684,,,,,,,,,,,,
119,10,30,3,292.71960258483887,292.39702224731445,,,,,,,,,,,,
120,10,30,3,269.6785926818848,269.35863494873047,,,,,,,,,,,,
121,10,30,3,301.4085292816162,301.0807037353516,,,,,,,,,,,,
122,10,30,3,302.7305603027344,302.386999130249,,,,,,,,,,,,
123,10,30,3,365.8332824707031,365.4947280883789,,,,,,,,,,,,
124,10,30,3,,,139.96291160583496,139.58311080932617,,,,,,,,,,
125,10,30,3,,,125.17452239990234,124.8342990875244,,,,,,,,,,
126,10,30,3,,,148.76675605773926,148.43273162841797,,,,,,,,,,
127,10,30,3,,,134.0794563293457,133.76116752624512,,,,,,,,,,
128,10,30,3,,,140.20919799804688,139.5871639251709,,,,,,,,,,
129,10,30,3,,,138.7791633605957,138.45539093017578,,,,,,,,,,
130,10,30,3,,,104.98952865600586,104.66814041137695,,,,,,,,,,
131,10,30,3,,,118.16573143005373,117.84887313842772,,,,,,,,,,
132,10,30,3,,,155.0900936126709,154.75821495056152,,,,,,,,,,
133,10,30,3,,,129.11081314086914,128.72314453125,,,,,,,,,,
134,10,30,3,,,145.51663398742676,145.1740264892578,,,,,,,,,,
135,10,30,3,,,109.13372039794922,108.81924629211426,,,,,,,,,,
136,10,30,3,,,115.20648002624512,114.87603187561037,,,,,,,,,,
137,10,30,3,,,130.55658340454102,130.22160530090332,,,,,,,,,,
138,10,30,3,,,162.62054443359375,162.29844093322754,,,,,,,,,,
139,10,30,3,,,,,50.29654502868652,49.86453056335449,,,,,,,,
140,10,30,3,,,,,47.40500450134277,47.06645011901856,,,,,,,,
141,10,30,3,,,,,42.993783950805664,42.65189170837402,,,,,,,,
142,10,30,3,,,,,46.47898674011231,46.12851142883301,,,,,,,,
143,10,30,3,,,,,45.65644264221192,45.30739784240723,,,,,,,,
144,10,30,3,,,,,44.07072067260742,43.74265670776367,,,,,,,,
145,10,30,3,,,,,37.86206245422363,37.511348724365234,,,,,,,,
146,10,30,3,,,,,42.092323303222656,41.75472259521485,,,,,,,,
147,10,30,3,,,,,70.33348083496094,69.9913501739502,,,,,,,,
148,10,30,3,,,,,43.96414756774902,43.639421463012695,,,,,,,,
149,10,30,3,,,,,45.22037506103516,44.890642166137695,,,,,,,,
150,10,30,3,,,,,40.57002067565918,40.20547866821289,,,,,,,,
151,10,30,3,,,,,40.1759147644043,39.63875770568848,,,,,,,,
152,10,30,3,,,,,46.73004150390625,46.38791084289551,,,,,,,,
153,10,30,3,,,,,43.531179428100586,43.19381713867188,,,,,,,,
154,13,39,3,,,,,,,6.811857223510742,5.807399749755859,,,,,,
155,13,39,3,,,,,,,7.065534591674805,6.277561187744141,,,,,,
156,13,39,3,,,,,,,6.96563720703125,6.1855316162109375,,,,,,
157,13,39,3,,,,,,,7.629871368408203,6.854534149169922,,,,,,
158,13,39,3,,,,,,,7.192134857177734,6.396770477294922,,,,,,
159,13,39,3,,,,,,,6.067991256713867,5.331993103027344,,,,,,
160,13,39,3,,,,,,,6.920337677001953,6.150245666503906,,,,,,
161,13,39,3,,,,,,,7.447004318237305,6.496191024780273,,,,,,
162,13,39,3,,,,,,,7.035493850708008,6.086111068725586,,,,,,
163,13,39,3,,,,,,,7.532358169555664,6.818294525146484,,,,,,
164,13,39,3,,,,,,,7.182121276855469,5.706787109375,,,,,,
165,13,39,3,,,,,,,7.026195526123047,6.328344345092773,,,,,,
166,13,39,3,,,,,,,5.747795104980469,4.987239837646484,,,,,,
167,13,39,3,,,,,,,6.326436996459961,5.545616149902344,,,,,,
168,13,39,3,,,,,,,7.25102424621582,6.53529167175293,,,,,,
169,13,39,3,,,,,,,,,4.132509231567383,3.191709518432617,,,,
170,13,39,3,,,,,,,,,4.041194915771484,3.252744674682617,,,,
171,13,39,3,,,,,,,,,4.004478454589844,3.275632858276367,,,,
172,13,39,3,,,,,,,,,4.200458526611328,3.392457962036133,,,,
173,13,39,3,,,,,,,,,3.97038459777832,3.172636032104492,,,,
174,13,39,3,,,,,,,,,3.576993942260742,2.8722286224365234,,,,
175,13,39,3,,,,,,,,,3.513336181640625,2.802133560180664,,,,
176,13,39,3,,,,,,,,,3.8340091705322266,3.0820369720458984,,,,
177,13,39,3,,,,,,,,,4.818916320800781,4.081249237060547,,,,
178,13,39,3,,,,,,,,,4.014015197753906,3.3271312713623047,,,,
179,13,39,3,,,,,,,,,3.841638565063477,3.1130313873291016,,,,
180,13,39,3,,,,,,,,,4.26483154296875,3.535985946655273,,,,
181,13,39,3,,,,,,,,,3.2248497009277344,2.4907588958740234,,,,
182,13,39,3,,,,,,,,,3.899812698364258,3.183603286743164,,,,
183,13,39,3,,,,,,,,,3.99017333984375,2.926111221313477,,,,
184,13,39,3,,,,,,,,,,,1.307964324951172,0.064849853515625,,
185,13,39,3,,,,,,,,,,,0.8115768432617188,0.0689029693603515,,
186,13,39,3,,,,,,,,,,,0.8387565612792969,0.0584125518798828,,
187,13,39,3,,,,,,,,,,,1.0592937469482422,0.0791549682617187,,
188,13,39,3,,,,,,,,,,,0.7624626159667969,0.0584125518798828,,
189,13,39,3,,,,,,,,,,,0.7557868957519531,0.0505447387695312,,
190,13,39,3,,,,,,,,,,,0.74005126953125,0.0481605529785156,,
191,13,39,3,,,,,,,,,,,0.7832050323486328,0.0629425048828125,,
192,13,39,3,,,,,,,,,,,0.7874965667724609,0.0705718994140625,,
193,13,39,3,,,,,,,,,,,0.7238388061523438,0.0548362731933593,,
194,13,39,3,,,,,,,,,,,0.7300376892089844,0.059366226196289,,
195,13,39,3,,,,,,,,,,,0.7259845733642578,0.0514984130859375,,
196,13,39,3,,,,,,,,,,,0.766754150390625,0.0576972961425781,,
197,13,39,3,,,,,,,,,,,0.732421875,0.0507831573486328,,
198,13,39,3,,,,,,,,,,,0.6983280181884766,0.0464916229248046,,
199,13,39,3,,,,,,,,,,,,,1.405477523803711,0.5939006805419922
200,13,39,3,,,,,,,,,,,,,2.331256866455078,1.674175262451172
201,13,39,3,,,,,,,,,,,,,0.9846687316894532,0.2994537353515625
202,13,39,3,,,,,,,,,,,,,1.2493133544921875,0.5660057067871094
203,13,39,3,,,,,,,,,,,,,1.131296157836914,0.4482269287109375
204,13,39,3,,,,,,,,,,,,,0.997304916381836,0.3447532653808594
205,13,39,3,,,,,,,,,,,,,0.9131431579589844,0.1223087310791015
206,13,39,3,,,,,,,,,,,,,1.0311603546142578,0.356912612915039
207,13,39,3,,,,,,,,,,,,,1.857280731201172,1.0859966278076172
208,13,39,3,,,,,,,,,,,,,0.8404254913330078,0.2150535583496093
209,13,39,3,,,,,,,,,,,,,2.156496047973633,1.5020370483398438
210,13,39,3,,,,,,,,,,,,,1.4293193817138672,0.75531005859375
211,13,39,3,,,,,,,,,,,,,1.336812973022461,0.64849853515625
212,13,39,3,,,,,,,,,,,,,1.6214847564697266,0.9450912475585938
213,13,39,3,,,,,,,,,,,,,0.8473396301269531,0.2033710479736328
214,13,39,3,753.3369064331055,752.8290748596191,,,,,,,,,,,,
215,13,39,3,927.5741577148438,927.1678924560548,,,,,,,,,,,,
216,13,39,3,612.6976013183594,612.1811866760254,,,,,,,,,,,,
217,13,39,3,797.4278926849365,796.9741821289062,,,,,,,,,,,,
218,13,39,3,720.9746837615967,720.5526828765869,,,,,,,,,,,,
219,13,39,3,760.8897686004639,760.483980178833,,,,,,,,,,,,
220,13,39,3,479.4819355010986,479.0894985198975,,,,,,,,,,,,
221,13,39,3,745.7480430603027,745.333194732666,,,,,,,,,,,,
222,13,39,3,795.5868244171143,794.8257923126221,,,,,,,,,,,,
223,13,39,3,506.8016052246094,506.4070224761963,,,,,,,,,,,,
224,13,39,3,791.0542488098145,790.2376651763916,,,,,,,,,,,,
225,13,39,3,806.607723236084,806.194543838501,,,,,,,,,,,,
226,13,39,3,902.6646614074708,902.245044708252,,,,,,,,,,,,
227,13,39,3,691.547155380249,691.0958290100098,,,,,,,,,,,,
228,13,39,3,541.2583351135254,540.8337116241455,,,,,,,,,,,,
229,13,39,3,,,346.1298942565918,345.5288410186768,,,,,,,,,,
230,13,39,3,,,537.2049808502197,536.7825031280518,,,,,,,,,,
231,13,39,3,,,416.8920516967773,416.4762496948242,,,,,,,,,,
232,13,39,3,,,508.90517234802246,508.4586143493652,,,,,,,,,,
233,13,39,3,,,331.5556049346924,331.1419486999512,,,,,,,,,,
234,13,39,3,,,362.7667427062988,362.332820892334,,,,,,,,,,
235,13,39,3,,,212.78858184814453,212.3539447784424,,,,,,,,,,
236,13,39,3,,,504.0497779846192,503.6313533782959,,,,,,,,,,
237,13,39,3,,,490.1728630065918,489.743709564209,,,,,,,,,,
238,13,39,3,,,210.0815773010254,209.63764190673828,,,,,,,,,,
239,13,39,3,,,570.2097415924072,569.7505474090576,,,,,,,,,,
240,13,39,3,,,594.5682525634766,594.1605567932129,,,,,,,,,,
241,13,39,3,,,430.4325580596924,429.9664497375488,,,,,,,,,,
242,13,39,3,,,489.7868633270264,489.3577098846436,,,,,,,,,,
243,13,39,3,,,301.5675544738769,301.15365982055664,,,,,,,,,,
244,13,39,3,,,,,63.90070915222168,63.393592834472656,,,,,,,,
245,13,39,3,,,,,68.36557388305664,67.9478645324707,,,,,,,,
246,13,39,3,,,,,60.84227561950684,60.431718826293945,,,,,,,,
247,13,39,3,,,,,66.38503074645996,65.96183776855469,,,,,,,,
248,13,39,3,,,,,88.00864219665527,87.58163452148438,,,,,,,,
249,13,39,3,,,,,58.50911140441895,58.08472633361816,,,,,,,,
250,13,39,3,,,,,52.59919166564941,52.20484733581543,,,,,,,,
251,13,39,3,,,,,62.169790267944336,61.68389320373535,,,,,,,,
252,13,39,3,,,,,61.423540115356445,60.912370681762695,,,,,,,,
253,13,39,3,,,,,57.41238594055176,56.9918155670166,,,,,,,,
254,13,39,3,,,,,56.44440650939941,56.00810050964356,,,,,,,,
255,13,39,3,,,,,85.35575866699219,84.91921424865723,,,,,,,,
256,13,39,3,,,,,83.6801528930664,83.22644233703613,,,,,,,,
257,13,39,3,,,,,62.88409233093262,62.33024597167969,,,,,,,,
258,13,39,3,,,,,52.626609802246094,52.22058296203613,,,,,,,,
259,16,48,3,,,,,,,21.802186965942383,20.13993263244629,,,,,,
260,16,48,3,,,,,,,9.7503662109375,8.731603622436523,,,,,,
261,16,48,3,,,,,,,20.816802978515625,19.573211669921875,,,,,,
262,16,48,3,,,,,,,23.83899688720703,22.706270217895508,,,,,,
263,16,48,3,,,,,,,15.172481536865234,13.353347778320312,,,,,,
264,16,48,3,,,,,,,13.352155685424805,12.298345565795898,,,,,,
265,16,48,3,,,,,,,18.256664276123047,17.159700393676758,,,,,,
266,16,48,3,,,,,,,21.781206130981445,20.56288719177246,,,,,,
267,16,48,3,,,,,,,16.574621200561523,15.510797500610352,,,,,,
268,16,48,3,,,,,,,16.898393630981445,15.305042266845703,,,,,,
269,16,48,3,,,,,,,16.564369201660156,15.34891128540039,,,,,,
270,16,48,3,,,,,,,10.660409927368164,9.609699249267578,,,,,,
271,16,48,3,,,,,,,38.18631172180176,37.00113296508789,,,,,,
272,16,48,3,,,,,,,10.615825653076172,9.439706802368164,,,,,,
273,16,48,3,,,,,,,16.45660400390625,14.748334884643556,,,,,,
274,16,48,3,,,,,,,,,16.789913177490234,14.961481094360352,,,,
275,16,48,3,,,,,,,,,6.152629852294922,4.938840866088867,,,,
276,16,48,3,,,,,,,,,16.68405532836914,15.571117401123049,,,,
277,16,48,3,,,,,,,,,23.923397064208984,22.70030975341797,,,,
278,16,48,3,,,,,,,,,12.149333953857422,11.06715202331543,,,,
279,16,48,3,,,,,,,,,13.80610466003418,12.000799179077148,,,,
280,16,48,3,,,,,,,,,22.3073959350586,21.20089530944824,,,,
281,16,48,3,,,,,,,,,18.140316009521484,16.964435577392578,,,,
282,16,48,3,,,,,,,,,13.463020324707031,12.37940788269043,,,,
283,16,48,3,,,,,,,,,11.687040328979492,10.558605194091797,,,,
284,16,48,3,,,,,,,,,13.580560684204102,12.358427047729492,,,,
285,16,48,3,,,,,,,,,8.042573928833008,6.24537467956543,,,,
286,16,48,3,,,,,,,,,28.62143516540528,27.30345726013184,,,,
287,16,48,3,,,,,,,,,12.199163436889648,10.921239852905272,,,,
288,16,48,3,,,,,,,,,16.901493072509766,15.560626983642578,,,,
289,16,48,3,,,,,,,,,,,1.9330978393554688,0.101327896118164,,
290,16,48,3,,,,,,,,,,,1.3294219970703125,0.0979900360107421,,
291,16,48,3,,,,,,,,,,,1.9855499267578125,0.1437664031982422,,
292,16,48,3,,,,,,,,,,,2.2165775299072266,0.1425743103027343,,
293,16,48,3,,,,,,,,,,,2.01106071472168,0.0994205474853515,,
294,16,48,3,,,,,,,,,,,2.2139549255371094,0.1325607299804687,,
295,16,48,3,,,,,,,,,,,2.0792484283447266,0.1382827758789062,,
296,16,48,3,,,,,,,,,,,2.191781997680664,0.1575946807861328,,
297,16,48,3,,,,,,,,,,,2.065658569335937,0.1406669616699218,,
298,16,48,3,,,,,,,,,,,2.114534378051758,0.1456737518310547,,
299,16,48,3,,,,,,,,,,,1.7933845520019531,0.1115798950195312,,
300,16,48,3,,,,,,,,,,,1.212358474731445,0.0653266906738281,,
301,16,48,3,,,,,,,,,,,1.667022705078125,0.143289566040039,,
302,16,48,3,,,,,,,,,,,1.213788986206055,0.0660419464111328,,
303,16,48,3,,,,,,,,,,,1.605987548828125,0.0770092010498046,,
304,16,48,3,,,,,,,,,,,,,2.916812896728516,1.7347335815429688
305,16,48,3,,,,,,,,,,,,,1.7480850219726562,0.5767345428466797
306,16,48,3,,,,,,,,,,,,,3.435850143432617,2.493619918823242
307,16,48,3,,,,,,,,,,,,,2.721786499023437,1.7879009246826172
308,16,48,3,,,,,,,,,,,,,1.424551010131836,0.5195140838623047
309,16,48,3,,,,,,,,,,,,,2.415180206298828,1.5075206756591797
310,16,48,3,,,,,,,,,,,,,3.129720687866211,2.207517623901367
311,16,48,3,,,,,,,,,,,,,3.949403762817383,2.967357635498047
312,16,48,3,,,,,,,,,,,,,2.5949478149414062,1.704692840576172
313,16,48,3,,,,,,,,,,,,,3.201484680175781,2.30097770690918
314,16,48,3,,,,,,,,,,,,,3.827333450317383,3.001928329467773
315,16,48,3,,,,,,,,,,,,,1.2557506561279297,0.3902912139892578
316,16,48,3,,,,,,,,,,,,,5.96165657043457,5.003452301025391
317,16,48,3,,,,,,,,,,,,,1.4431476593017578,0.6074905395507812
318,16,48,3,,,,,,,,,,,,,2.3505687713623047,1.19781494140625
319,16,48,3,5883.095741271973,5881.902456283569,,,,,,,,,,,,
320,16,48,3,2247.157573699951,2246.6375827789307,,,,,,,,,,,,
321,16,48,3,4989.396333694458,4988.879919052124,,,,,,,,,,,,
322,16,48,3,7155.311107635498,7154.6690464019775,,,,,,,,,,,,
323,16,48,3,5172.37114906311,5171.844005584717,,,,,,,,,,,,
324,16,48,3,4825.063943862915,4824.573040008545,,,,,,,,,,,,
325,16,48,3,5247.020483016968,5246.51575088501,,,,,,,,,,,,
326,16,48,3,5250.921964645386,5250.416040420532,,,,,,,,,,,,
327,16,48,3,5063.208818435669,5062.679767608643,,,,,,,,,,,,
328,16,48,3,5526.7744064331055,5526.211977005005,,,,,,,,,,,,
329,16,48,3,5120.006799697876,5119.510889053345,,,,,,,,,,,,
330,16,48,3,3304.683446884156,3304.1656017303467,,,,,,,,,,,,
331,16,48,3,5745.036840438843,5744.548797607422,,,,,,,,,,,,
332,16,48,3,3035.7046127319336,3035.1736545562744,,,,,,,,,,,,
333,16,48,3,4905.203819274902,4904.628753662109,,,,,,,,,,,,
334,16,48,3,,,4766.026020050049,4765.421152114868,,,,,,,,,,
335,16,48,3,,,1496.8225955963137,1496.265888214111,,,,,,,,,,
336,16,48,3,,,4593.8990116119385,4593.344688415527,,,,,,,,,,
337,16,48,3,,,6088.2439613342285,6087.730407714844,,,,,,,,,,
338,16,48,3,,,4671.156406402588,4670.636892318726,,,,,,,,,,
339,16,48,3,,,4589.184045791626,4588.682174682617,,,,,,,,,,
340,16,48,3,,,5817.653894424439,5817.056894302368,,,,,,,,,,
341,16,48,3,,,4553.014516830444,4552.508115768433,,,,,,,,,,
342,16,48,3,,,4384.402275085449,4383.705139160156,,,,,,,,,,
343,16,48,3,,,4166.533708572388,4165.97580909729,,,,,,,,,,
344,16,48,3,,,4436.824321746826,4436.32435798645,,,,,,,,,,
345,16,48,3,,,2843.9438343048096,2843.3969020843506,,,,,,,,,,
346,16,48,3,,,5646.20041847229,5645.707130432129,,,,,,,,,,
347,16,48,3,,,4063.012838363648,4062.499284744263,,,,,,,,,,
348,16,48,3,,,5145.8494663238525,5145.299434661865,,,,,,,,,,
349,16,48,3,,,,,85.16407012939453,84.51080322265625,,,,,,,,
350,16,48,3,,,,,76.8425464630127,76.21073722839355,,,,,,,,
351,16,48,3,,,,,79.84375953674316,79.29658889770508,,,,,,,,
352,16,48,3,,,,,107.12480545043944,106.52899742126463,,,,,,,,
353,16,48,3,,,,,72.31545448303223,71.77972793579102,,,,,,,,
354,16,48,3,,,,,72.04794883728027,71.52915000915527,,,,,,,,
355,16,48,3,,,,,75.27685165405273,74.74279403686523,,,,,,,,
356,16,48,3,,,,,79.76865768432617,79.22983169555664,,,,,,,,
357,16,48,3,,,,,77.75139808654785,77.2085189819336,,,,,,,,
358,16,48,3,,,,,104.65621948242188,104.1116714477539,,,,,,,,
359,16,48,3,,,,,74.86677169799805,74.32031631469727,,,,,,,,
360,16,48,3,,,,,75.62899589538574,75.00815391540527,,,,,,,,
361,16,48,3,,,,,73.35591316223145,72.8144645690918,,,,,,,,
362,16,48,3,,,,,76.79867744445801,76.26748085021973,,,,,,,,
363,16,48,3,,,,,77.07047462463379,76.53117179870605,,,,,,,,
364,19,57,3,,,,,,,13.848304748535156,11.919260025024414,,,,,,
365,19,57,3,,,,,,,36.63468360900879,35.11166572570801,,,,,,
366,19,57,3,,,,,,,73.56715202331543,72.00407981872559,,,,,,
367,19,57,3,,,,,,,71.78807258605957,69.28491592407227,,,,,,
368,19,57,3,,,,,,,125.9286403656006,124.5262622833252,,,,,,
369,19,57,3,,,,,,,22.282838821411133,20.771026611328125,,,,,,
370,19,57,3,,,,,,,185.60791015625,183.82668495178223,,,,,,
371,19,57,3,,,,,,,33.0045223236084,31.40449523925781,,,,,,
372,19,57,3,,,,,,,149.8851776123047,147.42779731750488,,,,,,
373,19,57,3,,,,,,,53.406476974487305,51.97525024414063,,,,,,
374,19,57,3,,,,,,,54.48341369628906,52.44874954223633,,,,,,
375,19,57,3,,,,,,,13.751506805419922,12.085199356079102,,,,,,
376,19,57,3,,,,,,,47.40309715270996,45.97234725952149,,,,,,
377,19,57,3,,,,,,,283.0946445465088,280.66134452819824,,,,,,
378,19,57,3,,,,,,,17.45128631591797,15.805959701538086,,,,,,
